LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2020,366,27,55,92,294,72,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2020,364,47,59,89,210,154,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2020,348,49,62,78,188,160,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
89,Camden,AR,Ouachita,unmatched,,,,2020,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2020,366,50,64,132,186,178,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2020,366,112,216,282,11,154,60,66,75,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2020,366,45,61,108,271,93,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2020,366,55,77,277,124,229,12,0,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2020,366,56,108,218,118,207,28,11,2,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2020,366,29,53,180,318,44,3,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2020,366,56,108,218,118,207,28,11,2,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2020,366,74,108,192,33,284,35,14,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2020,366,53,90,356,162,173,15,13,2,1,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,2020,366,46,74,151,241,118,6,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,2020,96,22,52,67,84,12,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,2020,366,47,80,161,217,136,12,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,2020,366,46,63,105,231,133,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,2020,366,43,57,85,265,101,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,2020,366,34,45,93,354,12,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,2020,360,51,63,82,176,184,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
20,Atlanta,GA,Fulton,matched_county,county,Georgia,Fulton,2020,366,52,66,125,166,198,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
77,Marietta,GA,Cobb,matched_county,county,Georgia,Cobb,2020,285,36,54,91,243,42,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
21,Honolulu,HI,Honolulu,matched_county,county,Hawaii,Honolulu,2020,366,28,38,63,363,3,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
83,Carroll,IA,Carroll,unmatched,,,,2020,,,,,,,,,,,
82,Decorah,IA,Winneshiek,unmatched,,,,2020,,,,,,,,,,,
22,Des Moines,IA,Polk,matched_county,county,Iowa,Polk,2020,366,42,59,199,261,103,0,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
24,Boise,ID,Ada,matched_county,county,Idaho,Ada,2020,366,44,76,198,242,106,11,7,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
23,Kuna,ID,Ada,matched_county,county,Idaho,Ada,2020,366,44,76,198,242,106,11,7,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
66,Chicago,IL,Cook,matched_county,county,Illinois,Cook,2020,366,58,84,164,86,260,16,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
70,Danville,IL,Vermilion,unmatched,,,,2020,,,,,,,,,,,
87,Fort Wayne,IN,Allen,matched_county,county,Indiana,Allen,2020,366,45,61,120,232,132,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
25,Indianopolis,IN,Marion,matched_county,county,Indiana,Marion,2020,366,55,72,144,110,250,6,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2020.zip
