LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2019,365,32,67,163,254,102,5,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2019,361,49,62,93,189,172,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2019,352,52,64,82,167,185,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
89,Camden,AR,Ouachita,unmatched,,,,2019,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2019,365,53,64,81,145,220,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2019,365,67,101,147,50,277,38,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2019,365,46,64,97,253,112,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2019,365,49,71,103,207,156,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2019,365,53,87,172,157,192,15,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2019,363,28,44,69,340,23,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2019,365,53,87,172,157,192,15,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2019.zip
