LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2004,306,26,54,121,267,38,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2004,365,44,77,150,222,131,12,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2004,359,44,87,263,226,111,18,3,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
89,Camden,AR,Ouachita,unmatched,,,,2004,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2004,366,58,80,151,86,268,11,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2004,366,68,105,375,59,256,48,2,0,1,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2004,362,46,74,108,242,117,3,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2004,366,48,87,115,212,145,9,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2004,366,70,126,179,49,241,66,10,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2004,64,32,62,82,44,20,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2004,366,70,126,179,49,241,66,10,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2004,366,70,112,174,44,267,49,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2004,366,47,96,159,198,138,29,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,2004,366,44,62,105,268,95,3,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,2004,125,34,54,71,105,20,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,2004,366,42,84,205,255,88,18,4,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,2004,366,60,90,172,81,269,15,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,2004,354,40,64,105,274,79,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,2004,366,55,74,143,111,246,9,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,2004,363,58,90,156,91,247,22,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2004.zip
