LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2017,365,28,59,105,299,65,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2017,335,40,54,100,277,58,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2017,361,43,60,139,250,106,5,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
89,Camden,AR,Ouachita,unmatched,,,,2017,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2017,365,52,64,115,161,203,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2017,365,71,108,173,38,272,50,5,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2017,365,45,71,111,248,115,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2017,365,54,80,122,121,237,7,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2017,365,59,97,151,86,247,30,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2017,365,37,61,180,298,59,5,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2017,365,59,97,151,86,247,30,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2017,365,68,112,174,41,262,56,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2017,365,56,84,130,128,228,9,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2017.zip
