LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2022,365,24,56,125,302,62,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2022,365,48,61,97,201,164,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2022,363,44,58,93,235,128,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
89,Camden,AR,Ouachita,unmatched,,,,2022,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2022,365,52,67,115,153,211,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2022,365,75,136,264,27,242,73,17,6,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2022,365,44,61,101,291,73,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2022,365,53,81,142,147,205,13,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2022,365,53,71,156,143,215,5,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2022,365,24,42,74,340,25,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2022,365,53,71,156,143,215,5,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2022,365,63,97,156,42,297,25,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2022,364,52,81,119,154,205,5,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,2022,365,46,74,115,249,114,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,2022,349,21,48,121,317,29,3,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,2022,365,45,84,156,223,120,20,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,2022,365,48,63,93,208,157,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,2022,365,43,54,80,288,77,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,2022,365,39,52,97,317,48,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,2022,365,49,64,133,191,173,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2022.zip
