LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2002,303,33,56,76,240,63,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2002,365,43,84,166,227,112,24,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2002,326,45,80,150,188,122,16,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
89,Camden,AR,Ouachita,unmatched,,,,2002,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2002,365,58,100,164,87,247,21,10,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2002,365,80,122,202,28,248,75,13,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2002,335,47,71,129,223,107,5,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2002,365,51,80,161,171,183,10,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2002,365,67,105,169,56,264,42,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2002,211,9,52,123,183,26,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2002,365,67,105,169,56,264,42,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2002,365,76,117,187,28,262,64,11,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2002,365,45,101,195,216,110,27,12,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2002.zip
