LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
54,Greenville,SC,Greenville,matched_county,county,South Carolina,Greenville,1990,346,41,112,187,219,79,38,10,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
53,Irmo,SC,Lexington,matched_county,county,South Carolina,Lexington,1990,60,25,46,70,55,5,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
55,Sioux Falls,SD,Minnehaha,matched_county,county,South Dakota,Minnehaha,1990,60,15,34,67,59,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
56,Nashville,TN,Davidson,matched_county,county,Tennessee,Davidson,1990,365,43,82,179,250,96,16,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
58,El Paso,TX,El Paso,matched_county,county,Texas,El Paso,1990,365,57,105,197,140,185,27,13,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
57,Houston,TX,Harris,matched_county,county,Texas,Harris,1990,365,57,182,268,161,116,35,26,27,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
68,San Antonio,TX,Bexar,matched_county,county,Texas,Bexar,1990,365,37,67,174,299,49,13,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
59,Salt Lake City,UT,Salt Lake,matched_county,county,Utah,Salt Lake,1990,365,46,74,147,216,138,11,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
84,Chantilly,VA,Fairfax,matched_county,county,Virginia,Fairfax City,1990,365,41,80,200,262,80,16,7,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
60,Norfolk,VA,Norfolk,matched_county,county,Virginia,Norfolk City,1990,365,34,53,82,317,48,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
67,Virginia Beach,VA,Virginia Beach,matched_cbsa,cbsa,Virginia,"Virginia Beach-Norfolk-Newport News, VA-NC",1990,365,45,101,182,220,106,31,8,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_cbsa_1990.zip
61,Burlington,VT,Chittenden,matched_county,county,Vermont,Chittenden,1990,365,34,54,122,321,37,7,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
62,Bremerton,WA,Kitsap,unmatched,,,,1990,,,,,,,,,,,
63,Milwaukee,WI,Milwaukee,matched_county,county,Wisconsin,Milwaukee,1990,365,41,93,206,266,71,20,7,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
64,Charleston,WV,Kanawha,matched_county,county,West Virginia,Kanawha,1990,364,37,57,185,310,44,9,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1990.zip
90,Casper,WY,Natrona,unmatched,,,,1990,,,,,,,,,,,
65,Cheyenne,WY,Laramie,unmatched,,,,1990,,,,,,,,,,,
