LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,1994,362,43,81,144,229,125,8,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,1994,365,37,90,195,272,77,14,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,1994,365,31,54,126,320,38,7,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
89,Camden,AR,Ouachita,matched_county,county,Arkansas,Ouachita,1994,60,20,32,46,60,0,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,1994,365,40,77,154,279,72,12,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,1994,365,71,119,177,76,218,65,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,1994,356,46,74,108,225,127,4,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,1994,365,55,100,150,151,184,30,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,1994,365,66,113,271,106,175,69,8,7,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,1994,61,20,35,62,59,2,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1994.zip
