LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2021,365,28,57,132,289,74,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2021,357,49,62,105,189,166,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2021,361,53,62,83,125,236,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
89,Camden,AR,Ouachita,unmatched,,,,2021,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2021,365,54,73,112,114,249,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2021,365,122,213,297,12,128,91,61,73,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2021,365,45,60,105,259,104,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2021,365,56,85,313,93,258,13,0,0,1,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2021,365,55,87,148,109,238,18,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2021,365,29,48,64,333,32,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2021,365,55,87,148,109,238,18,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2021,365,67,90,133,52,297,16,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2021,364,59,90,175,102,240,17,5,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,2021,365,47,93,140,224,113,28,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,2021,220,23,48,138,203,16,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,2021,363,46,74,185,225,119,13,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,2021,365,48,67,144,195,166,4,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,2021,365,45,58,84,255,110,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,2021,365,33,45,87,354,11,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,2021,365,49,60,75,200,165,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
20,Atlanta,GA,Fulton,matched_county,county,Georgia,Fulton,2021,365,53,71,150,147,214,4,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
77,Marietta,GA,Cobb,matched_county,county,Georgia,Cobb,2021,285,41,57,80,218,67,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
21,Honolulu,HI,Honolulu,matched_county,county,Hawaii,Honolulu,2021,365,28,39,58,364,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
83,Carroll,IA,Carroll,unmatched,,,,2021,,,,,,,,,,,
82,Decorah,IA,Winneshiek,unmatched,,,,2021,,,,,,,,,,,
22,Des Moines,IA,Polk,matched_county,county,Iowa,Polk,2021,365,45,64,110,227,137,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
24,Boise,ID,Ada,matched_county,county,Idaho,Ada,2021,365,46,79,173,223,124,15,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
23,Kuna,ID,Ada,matched_county,county,Idaho,Ada,2021,365,46,79,173,223,124,15,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
66,Chicago,IL,Cook,matched_county,county,Illinois,Cook,2021,365,59,89,156,87,257,20,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
70,Danville,IL,Vermilion,unmatched,,,,2021,,,,,,,,,,,
87,Fort Wayne,IN,Allen,matched_county,county,Indiana,Allen,2021,365,40,63,100,257,108,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
25,Indianopolis,IN,Marion,matched_county,county,Indiana,Marion,2021,365,58,81,114,81,278,6,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
74,Overland Park,KS,Johnson,matched_county,county,Kansas,Johnson,2021,364,46,65,138,207,153,4,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
26,Wichita,KS,Sedgwick,matched_county,county,Kansas,Sedgwick,2021,365,46,66,141,224,136,5,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
27,Louisville,KY,Jefferson,matched_county,county,Kentucky,Jefferson,2021,365,54,74,126,138,221,6,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
28,New Orleans,LA,Orleans,matched_county,county,Louisiana,Orleans,2021,357,33,53,69,308,49,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
29,Boston,MA,Suffolk,matched_county,county,Massachusetts,Suffolk,2021,365,44,61,145,237,125,3,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
30,Baltimore,MD,Baltimore,matched_county,county,Maryland,Baltimore,2021,365,47,71,140,207,148,10,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2021.zip
