LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,1995,363,38,74,126,245,113,5,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,1995,365,41,101,169,239,89,34,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,1995,337,38,80,150,266,57,14,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
89,Camden,AR,Ouachita,matched_county,county,Arkansas,Ouachita,1995,59,19,36,52,58,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,1995,365,42,101,187,255,68,36,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,1995,365,74,126,185,52,224,72,17,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,1995,305,45,71,112,216,87,2,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,1995,365,51,93,166,169,168,25,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,1995,365,61,109,204,128,165,65,6,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,1995,57,18,30,57,56,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,1995,365,61,109,204,128,165,65,6,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,1995,365,77,154,218,108,127,88,35,7,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,1995,365,44,115,195,228,85,37,15,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,1995,365,46,71,110,252,88,25,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,1995,51,20,42,73,48,3,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,1995,365,44,97,226,258,74,16,10,7,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,1995,365,43,122,232,238,81,23,17,6,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,1995,365,38,58,119,313,51,1,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,1995,365,39,84,133,278,68,19,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,1995,364,41,90,177,273,60,24,7,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
20,Atlanta,GA,Fulton,matched_county,county,Georgia,Fulton,1995,365,43,129,224,230,82,32,11,10,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
77,Marietta,GA,Cobb,matched_cbsa,cbsa,Georgia,"Atlanta-Sandy Springs-Roswell, GA",1995,365,50,161,229,184,96,39,32,14,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_cbsa_1995.zip
21,Honolulu,HI,Honolulu,matched_county,county,Hawaii,Honolulu,1995,365,22,38,62,363,2,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
83,Carroll,IA,Carroll,unmatched,,,,1995,,,,,,,,,,,
82,Decorah,IA,Winneshiek,unmatched,,,,1995,,,,,,,,,,,
22,Des Moines,IA,Polk,matched_county,county,Iowa,Polk,1995,365,37,61,136,309,47,9,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
24,Boise,ID,Ada,matched_county,county,Idaho,Ada,1995,363,30,51,87,325,38,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
23,Kuna,ID,Ada,matched_county,county,Idaho,Ada,1995,363,30,51,87,325,38,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1995.zip
