LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,1992,364,52,87,457,175,172,13,2,0,2,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,1992,366,38,80,185,275,72,15,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,1992,290,38,71,150,221,58,11,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
89,Camden,AR,Ouachita,matched_county,county,Arkansas,Ouachita,1992,61,17,31,59,60,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,1992,366,40,64,129,280,76,10,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,1992,366,74,129,209,80,206,65,14,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,1992,351,43,64,92,273,78,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,1992,366,53,90,159,162,184,19,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,1992,366,68,140,256,105,166,62,23,10,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,1992,117,19,28,37,117,0,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1992.zip
