LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,1997,360,38,62,91,266,94,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,1997,365,39,90,156,277,69,15,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,1997,324,35,84,164,249,58,15,2,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
89,Camden,AR,Ouachita,matched_county,county,Arkansas,Ouachita,1997,57,17,31,54,56,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,1997,365,41,87,151,253,92,19,1,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,1997,365,80,136,362,31,231,87,15,0,1,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,1997,347,44,61,93,274,73,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,1997,365,49,90,150,205,144,16,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,1997,365,51,97,187,175,161,26,3,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,1997,60,18,33,51,59,1,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_1997.zip
