LocationId,City,State,LocationCounty,MatchStatus,SourceGeoType,SourceStateName,SourceGeoName,Year,DaysWithAQI,MedianAQI,P90AQI,MaxAQI,GoodDays,ModerateDays,UnhealthySensitiveDays,UnhealthyDays,VeryUnhealthyDays,HazardousDays,SourceUrl
7,Anchorage,AK,Alaska,matched_city_as_county,county,Alaska,Anchorage ,2000,304,31,52,95,261,43,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
8,Huntsville,AL,Madison,matched_county,county,Alabama,Madison,2000,366,51,100,187,179,151,30,6,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
9,Mobile,AL,Mobile,matched_county,county,Alabama,Mobile,2000,285,62,122,187,96,134,46,9,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
89,Camden,AR,Ouachita,unmatched,,,,2000,,,,,,,,,,,
10,Little Rock,AR,Pulaski,matched_county,county,Arkansas,Pulaski,2000,366,66,105,200,51,274,27,14,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
12,Phoenix,AZ,Maricopa,matched_county,county,Arizona,Maricopa,2000,366,97,136,174,17,182,148,19,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
69,Sierra Vista,AZ,Cochise,matched_county,county,Arizona,Cochise,2000,354,46,80,132,222,126,6,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
11,Tucson,AZ,Pima,matched_county,county,Arizona,Pima,2000,366,52,90,136,164,179,23,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
14,Costa Mesa,CA,Orange,matched_county,county,California,Orange,2000,366,65,127,205,69,241,36,19,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
91,Eureka,CA,Humboldt,matched_county,county,California,Humboldt,2000,77,36,64,79,55,22,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
71,Irvine,CA,Orange,matched_county,county,California,Orange,2000,366,65,127,205,69,241,36,19,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
73,San Diego,CA,San Diego,matched_county,county,California,San Diego,2000,366,76,133,201,50,219,81,15,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
13,Yuba City,CA,Sutter,matched_county,county,California,Sutter,2000,366,43,100,166,233,101,28,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
15,Colorado Springs,CO,El Paso,matched_county,county,Colorado,El Paso,2000,366,52,93,140,175,167,24,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
85,Pueblo,CO,Pueblo,matched_county,county,Colorado,Pueblo,2000,126,39,57,81,98,28,0,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
16,Bridgeport,CT,Fairfield,matched_county,county,Connecticut,Fairfield,2000,366,44,92,220,223,112,24,6,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
17,Wilmington,DE,New Castle,matched_county,county,Delaware,New Castle,2000,366,61,96,214,61,273,25,6,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
19,Malabar,FL,Brevard,matched_county,county,Florida,Brevard,2000,366,42,84,147,264,85,17,0,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
72,Orlando,FL,Orange,matched_county,county,Florida,Orange,2000,366,56,91,174,107,237,18,4,0,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
18,Pensacola,FL,Escambia,matched_county,county,Florida,Escambia,2000,366,61,112,203,72,240,37,16,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
20,Atlanta,GA,Fulton,matched_county,county,Georgia,Fulton,2000,366,70,136,228,36,251,57,16,6,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
77,Marietta,GA,Cobb,matched_county,county,Georgia,Cobb,2000,279,60,136,205,113,112,35,15,4,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
21,Honolulu,HI,Honolulu,matched_county,county,Hawaii,Honolulu,2000,366,26,46,206,337,27,0,1,1,0,https://aqs.epa.gov/aqsweb/airdata/annual_aqi_by_county_2000.zip
83,Carroll,IA,Carroll,unmatched,,,,2000,,,,,,,,,,,
82,Decorah,IA,Winneshiek,unmatched,,,,2000,,,,,,,,,,,
