"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1COEP0188","01"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","01","99","99","    0.41"," ","E"," 7"
"US1COEP0188","02"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","02","99","99","    0.57"," ","E"," 6"
"US1COEP0188","03"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","03","99","99","    1.01"," ","E"," 7"
"US1COEP0188","04"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","04","99","99","    1.89"," ","E","10"
"US1COEP0188","05"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","05","99","99","    2.38"," ","E"," 6"
"US1COEP0188","06"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","06","99","99","    2.73"," ","E"," 6"
"US1COEP0188","07"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","07","99","99","    3.21"," ","E"," 8"
"US1COEP0188","08"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","08","99","99","    3.13"," ","E"," 9"
"US1COEP0188","09"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","09","99","99","    1.69"," ","E"," 8"
"US1COEP0188","10"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","10","99","99","    0.91"," ","E"," 9"
"US1COEP0188","11"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","11","99","99","    0.62"," ","E"," 8"
"US1COEP0188","12"," 38.8611","-104.7612","1926.9","COLORADO SPRINGS 3.7 ENE, CO US","12","99","99","    0.47"," ","E"," 2"
