"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1GAFT0037","01"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","01","99","99","    4.32"," ","E"," 6"
"US1GAFT0037","02"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","02","99","99","    4.68"," ","E"," 4"
"US1GAFT0037","03"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","03","99","99","    4.59"," ","E"," 5"
"US1GAFT0037","04"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","04","99","99","    4.04"," ","E"," 6"
"US1GAFT0037","05"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","05","99","99","    3.82"," ","E"," 7"
"US1GAFT0037","06"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","06","99","99","    4.36"," ","E"," 7"
"US1GAFT0037","07"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","07","99","99","    4.89"," ","E"," 7"
"US1GAFT0037","08"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","08","99","99","    4.37"," ","E"," 6"
"US1GAFT0037","09"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","09","99","99","    4.02"," ","E"," 5"
"US1GAFT0037","10"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","10","99","99","    3.64"," ","E"," 5"
"US1GAFT0037","11"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","11","99","99","    4.04"," ","E"," 6"
"US1GAFT0037","12"," 33.7171"," -84.4211"," 317.0","ATLANTA 3.2 S, GA US","12","99","99","    4.97"," ","E"," 7"
