"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1SCCR0042","01"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","01","99","99","    3.29"," ","E","11"
"US1SCCR0042","02"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","02","99","99","    3.09"," ","E","11"
"US1SCCR0042","03"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","03","99","99","    3.44"," ","E","12"
"US1SCCR0042","04"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","04","99","99","    3.10"," ","E","12"
"US1SCCR0042","05"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","05","99","99","    3.08"," ","E","11"
"US1SCCR0042","06"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","06","99","99","    5.46"," ","E"," 9"
"US1SCCR0042","07"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","07","99","99","    5.74"," ","E"," 9"
"US1SCCR0042","08"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","08","99","99","    6.41"," ","E","11"
"US1SCCR0042","09"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","09","99","99","    5.54"," ","E","12"
"US1SCCR0042","10"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","10","99","99","    4.06"," ","E","12"
"US1SCCR0042","11"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","11","99","99","    2.73"," ","E","12"
"US1SCCR0042","12"," 32.8103"," -79.9569","   4.6","CHARLESTON 2.8 NE, SC US","12","99","99","    3.42"," ","E","11"
