"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1GACT0038","01"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","01","99","99","    3.68"," ","E"," 3"
"US1GACT0038","02"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","02","99","99","    2.95"," ","E"," 6"
"US1GACT0038","03"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","03","99","99","    3.68"," ","E"," 4"
"US1GACT0038","04"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","04","99","99","    3.33"," ","E"," 7"
"US1GACT0038","05"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","05","99","99","    2.92"," ","E"," 6"
"US1GACT0038","06"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","06","99","99","    6.12"," ","E"," 5"
"US1GACT0038","07"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","07","99","99","    6.23"," ","E"," 3"
"US1GACT0038","08"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","08","99","99","    6.71"," ","E"," 5"
"US1GACT0038","09"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","09","99","99","    5.94"," ","E"," 4"
"US1GACT0038","10"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","10","99","99","    4.31"," ","E"," 5"
"US1GACT0038","11"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","11","99","99","    2.46"," ","E"," 3"
"US1GACT0038","12"," 31.9613"," -81.1494","   9.4","SAVANNAH 4.5 SSW, GA US","12","99","99","    3.53"," ","E"," 6"
