"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"US1COBO0165","01"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","01","99","99","    0.75"," ","R","11","     5.3"," ","P","15","     1.9"," ","P","15","     0.8"," ","P","15","     0.2"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","    0.34"," ","R","11","    0.75"," ","R","11","    0.97"," ","R","11","    0.30"," ","R","11","    0.60"," ","R","11","    0.89"," ","R","11","    1.23"," ","R","11","    0.42"," ","R","11","    0.90"," ","R","11"
"US1COBO0165","02"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","02","99","99","    0.91"," ","R","13","     7.1"," ","P","16","     3.6"," ","P","16","     1.3"," ","P","16","     0.5"," ","P","16","     0.1"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","    0.42"," ","R","13","    0.75"," ","R","13","    1.34"," ","R","13","    0.22"," ","R","13","    0.59"," ","R","13","    1.02"," ","R","13","    1.39"," ","R","13","    0.55"," ","R","13","    1.08"," ","R","13"
"US1COBO0165","03"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","03","99","99","    1.78"," ","R","14","     7.2"," ","P","16","     3.8"," ","P","16","     2.0"," ","P","16","     1.0"," ","P","16","     0.3"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","    0.99"," ","R","14","    1.65"," ","R","14","    2.25"," ","R","14","    0.72"," ","R","14","    1.41"," ","R","14","    1.73"," ","R","14","    2.46"," ","R","14","    1.22"," ","R","14","    1.86"," ","R","14"
"US1COBO0165","04"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","04","99","99","    2.59"," ","R","12","     8.6"," ","P","16","     5.0"," ","P","16","     3.0"," ","P","16","     1.6"," ","P","16","     0.4"," ","P","16","     0.1"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","    1.29"," ","R","12","    2.49"," ","R","12","    3.32"," ","R","12","    1.10"," ","R","12","    2.00"," ","R","12","    2.91"," ","R","12","    3.95"," ","R","12","    1.69"," ","R","12","    3.16"," ","R","12"
"US1COBO0165","05"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","05","99","99","    2.93"," ","R","12","    11.6"," ","P","15","     6.8"," ","P","15","     3.8"," ","P","15","     2.1"," ","P","15","     0.5"," ","P","15","     0.1"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","    1.69"," ","R","12","    2.51"," ","R","12","    3.44"," ","R","12","    1.54"," ","R","12","    1.88"," ","R","12","    2.71"," ","R","12","    4.46"," ","R","12","    1.80"," ","R","12","    2.87"," ","R","12"
"US1COBO0165","06"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","06","99","99","    1.70"," ","R","10","     8.7"," ","P","14","     3.5"," ","P","14","     1.7"," ","P","14","     0.9"," ","P","14","     0.2"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","    1.05"," ","R","10","    1.49"," ","R","10","    2.62"," ","R","10","    0.89"," ","R","10","    1.15"," ","R","10","    1.91"," ","R","10","    2.65"," ","R","10","    1.08"," ","R","10","    2.09"," ","R","10"
"US1COBO0165","07"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","07","99","99","    1.64"," ","R","11","    10.5"," ","P","17","     4.7"," ","P","17","     2.1"," ","P","17","     0.9"," ","P","17","     0.3"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","    0.73"," ","R","11","    1.54"," ","R","11","    2.47"," ","R","11","    0.63"," ","R","11","    1.14"," ","R","11","    1.72"," ","R","11","    2.57"," ","R","11","    1.03"," ","R","11","    2.00"," ","R","11"
"US1COBO0165","08"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","08","99","99","    1.27"," ","R","11","     8.5"," ","P","16","     2.3"," ","P","16","     0.8"," ","P","16","     0.4"," ","P","16","     0.1"," ","P","16","     0.1"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","    0.62"," ","R","11","    1.23"," ","R","11","    1.77"," ","R","11","    0.57"," ","R","11","    0.83"," ","R","11","    1.47"," ","R","11","    1.85"," ","R","11","    0.70"," ","R","11","    1.63"," ","R","11"
"US1COBO0165","09"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","09","99","99","    2.00"," ","R","10","     7.7"," ","P","16","     2.8"," ","P","16","     1.6"," ","P","16","     1.3"," ","P","16","     0.6"," ","P","16","     0.1"," ","P","16","     0.1"," ","P","16","     0.1"," ","P","16","    0.54"," ","R","10","    1.52"," ","R","10","    2.26"," ","R","10","    0.46"," ","R","10","    1.05"," ","R","10","    1.88"," ","R","10","    2.33"," ","R","10","    0.78"," ","R","10","    1.95"," ","R","10"
"US1COBO0165","10"," 40.0124","-105.2307","1605.1","BOULDER 1.8 ESE, CO US","10","99","99","    1.48"," ","R","13","     6.9"," ","P","13","     4.0"," ","P","13","     2.1"," ","P","13","     1.3"," ","P","13","     0.2"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","    0.76"," ","R","13","    1.25"," ","R","13","    2.17"," ","R","13","    0.67"," ","R","13","    1.15"," ","R","13","    1.60"," ","R","13","    2.23"," ","R","13","    1.02"," ","R","13","    1.89"," ","R","13"
