"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1AZPM0215","01"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","01","99","99","    1.04"," ","E"," 6"
"US1AZPM0215","02"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","02","99","99","    1.05"," ","E"," 7"
"US1AZPM0215","03"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","03","99","99","    0.64"," ","E"," 8"
"US1AZPM0215","04"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","04","99","99","    0.30"," ","E"," 8"
"US1AZPM0215","05"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","05","99","99","    0.19"," ","E"," 8"
"US1AZPM0215","06"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","06","99","99","    0.30"," ","E"," 8"
"US1AZPM0215","07"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","07","99","99","    2.36"," ","E"," 8"
"US1AZPM0215","08"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","08","99","99","    2.37"," ","E"," 8"
"US1AZPM0215","09"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","09","99","99","    1.40"," ","E"," 7"
"US1AZPM0215","10"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","10","99","99","    0.76"," ","E"," 7"
"US1AZPM0215","11"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","11","99","99","    0.63"," ","E"," 8"
"US1AZPM0215","12"," 32.1324","-110.8829"," 822.0","TUCSON 6.4 SSE, AZ US","12","99","99","    1.10"," ","E"," 7"
