"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1GACT0055","01"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","01","99","99","    3.55"," ","E"," 5"
"US1GACT0055","02"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","02","99","99","    3.31"," ","E"," 5"
"US1GACT0055","03"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","03","99","99","    3.88"," ","E"," 4"
"US1GACT0055","04"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","04","99","99","    3.41"," ","E"," 6"
"US1GACT0055","05"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","05","99","99","    3.86"," ","E"," 4"
"US1GACT0055","06"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","06","99","99","    6.21"," ","E"," 6"
"US1GACT0055","07"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","07","99","99","    5.96"," ","E"," 7"
"US1GACT0055","08"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","08","99","99","    7.25"," ","E"," 7"
"US1GACT0055","09"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","09","99","99","    4.72"," ","E"," 5"
"US1GACT0055","10"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","10","99","99","    4.02"," ","E"," 4"
"US1GACT0055","11"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","11","99","99","    2.42"," ","E"," 6"
"US1GACT0055","12"," 32.0288"," -81.1601","   5.8","SAVANNAH 1.7 W, GA US","12","99","99","    3.40"," ","E"," 6"
