"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"USC00518815","01"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","01","99","99","    3.34"," ","E","21"
"USC00518815","02"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","02","99","99","    2.94"," ","E","23"
"USC00518815","03"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","03","99","99","    4.49"," ","E","17"
"USC00518815","04"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","04","99","99","    2.61"," ","E","19"
"USC00518815","05"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","05","99","99","    1.51"," ","E","19"
"USC00518815","06"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","06","99","99","    1.47"," ","E","18"
"USC00518815","07"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","07","99","99","    1.93"," ","E","19"
"USC00518815","08"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","08","99","99","    1.48"," ","E","15"
"USC00518815","09"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","09","99","99","    2.54"," ","E","20"
"USC00518815","10"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","10","99","99","    3.38"," ","E","20"
"USC00518815","11"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","11","99","99","    3.90"," ","E","18"
"USC00518815","12"," 21.2981","-157.8164","  34.1","UNIV OF HAWAII 713, HI US","12","99","99","    4.90"," ","E","15"
