"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1KSJO0006","01"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","01","99","99","    1.18"," ","E","14"
"US1KSJO0006","02"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","02","99","99","    1.55"," ","E","13"
"US1KSJO0006","03"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","03","99","99","    2.47"," ","E","14"
"US1KSJO0006","04"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","04","99","99","    4.00"," ","E","14"
"US1KSJO0006","05"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","05","99","99","    5.54"," ","E","13"
"US1KSJO0006","06"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","06","99","99","    5.19"," ","E","12"
"US1KSJO0006","07"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","07","99","99","    4.27"," ","E"," 9"
"US1KSJO0006","08"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","08","99","99","    4.46"," ","E","16"
"US1KSJO0006","09"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","09","99","99","    4.01"," ","E","15"
"US1KSJO0006","10"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","10","99","99","    3.20"," ","E","16"
"US1KSJO0006","11"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","11","99","99","    2.16"," ","E","15"
"US1KSJO0006","12"," 38.9049"," -94.7569"," 319.1","OLATHE 3.3 ENE, KS US","12","99","99","    1.63"," ","E","14"
