"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1COBO0004","01"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","01","99","99","    0.85"," ","R","18","     5.7"," ","P","19","     2.4"," ","P","19","     0.9"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    0.35"," ","R","18","    0.81"," ","R","18","    1.27"," ","R","18","    0.32"," ","R","18","    0.59"," ","R","18","    0.98"," ","R","18","    1.41"," ","R","18","    0.48"," ","R","18","    1.06"," ","R","18","    10.2"," ","P","18","     5.1"," ","P","19","     3.1"," ","P","19","     2.0"," ","P","19","     1.3"," ","P","19","     0.8"," ","P","19","     0.5"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     4.2"," ","P","18","     9.0"," ","P","18","    15.6"," ","P","18","     3.7"," ","P","18","     7.1"," ","P","18","    10.4"," ","P","18","    16.8"," ","P","18","     4.7"," ","P","18","    13.0"," ","P","18"
"US1COBO0004","02"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","02","99","99","    0.97"," ","R","18","     7.5"," ","P","19","     3.7"," ","P","19","     1.4"," ","P","19","     0.4"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    0.46"," ","R","18","    0.82"," ","R","18","    1.38"," ","R","18","    0.33"," ","R","18","    0.62"," ","R","18","    1.07"," ","R","18","    1.41"," ","R","18","    0.60"," ","R","18","    1.16"," ","R","18","    17.4"," ","P","18","     7.0"," ","P","19","     4.3"," ","P","19","     3.3"," ","P","19","     1.8"," ","P","19","     1.2"," ","P","19","     0.9"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","    10.7"," ","P","18","    15.8"," ","P","18","    19.6"," ","P","18","     9.9"," ","P","18","    11.9"," ","P","18","    17.6"," ","P","18","    21.0"," ","P","18","    11.5"," ","P","18","    18.6"," ","P","18"
"US1COBO0004","03"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","03","99","99","    1.93"," ","R","18","     6.7"," ","P","19","     3.8"," ","P","19","     2.2"," ","P","19","     1.2"," ","P","19","     0.4"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.10"," ","R","18","    1.74"," ","R","18","    2.41"," ","R","18","    1.04"," ","R","18","    1.52"," ","R","18","    2.07"," ","R","18","    2.71"," ","R","18","    1.28"," ","R","18","    2.11"," ","R","18","    13.6"," ","P","18","     5.1"," ","P","19","     3.2"," ","P","19","     2.2"," ","P","19","     1.6"," ","P","19","     1.2"," ","P","19","     0.9"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     6.4"," ","P","18","    12.8"," ","P","18","    20.2"," ","P","18","     6.3"," ","P","18","     9.5"," ","P","18","    15.7"," ","P","18","    21.1"," ","P","18","     8.4"," ","P","18","    17.3"," ","P","18"
"US1COBO0004","04"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","04","99","99","    2.93"," ","R","18","     8.4"," ","P","19","     5.6"," ","P","19","     3.4"," ","P","19","     2.0"," ","P","19","     0.5"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.50"," ","R","18","    2.75"," ","R","18","    4.02"," ","R","18","    1.39"," ","R","18","    2.35"," ","R","18","    3.21"," ","R","18","    4.32"," ","R","18","    2.15"," ","R","18","    3.33"," ","R","18","    11.9"," ","P","17","     4.2"," ","P","19","     2.6"," ","P","19","     1.8"," ","P","19","     1.4"," ","P","19","     1.1"," ","P","19","     0.8"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","     4.7"," ","P","17","     6.4"," ","P","17","    16.2"," ","P","17","     3.5"," ","P","17","     5.2"," ","P","17","    10.5"," ","P","17","    18.2"," ","P","17","     5.1"," ","P","17","    11.7"," ","P","17"
"US1COBO0004","05"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","05","99","99","    3.15"," ","R","18","    11.7"," ","P","19","     6.8"," ","P","19","     3.6"," ","P","19","     2.3"," ","P","19","     0.7"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.87"," ","R","18","    2.60"," ","R","18","    3.58"," ","R","18","    1.86"," ","R","18","    2.10"," ","R","18","    2.87"," ","R","18","    4.33"," ","R","18","    2.02"," ","R","18","    3.28"," ","R","18","     2.5"," ","P","17","     1.2"," ","P","19","     0.6"," ","P","19","     0.5"," ","P","19","     0.4"," ","P","19","     0.3"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","17","     0.6"," ","P","17","     4.8"," ","P","17","     0.0"," ","P","17","     0.2"," ","P","17","     1.6"," ","P","17","     5.5"," ","P","17","     0.1"," ","P","17","     3.1"," ","P","17"
"US1COBO0004","06"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","06","99","99","    1.96"," ","R","18","     9.2"," ","P","20","     4.0"," ","P","20","     2.2"," ","P","20","     1.1"," ","P","20","     0.2"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    1.16"," ","R","18","    1.97"," ","R","18","    2.69"," ","R","18","    1.03"," ","R","18","    1.50"," ","R","18","    2.06"," ","R","18","    2.87"," ","R","18","    1.22"," ","R","18","    2.31"," ","R","18","     0.0"," ","P","15","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15"
"US1COBO0004","07"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","07","99","99","    1.79"," ","R","19","    10.4"," ","P","20","     4.3"," ","P","20","     1.9"," ","P","20","     0.8"," ","P","20","     0.4"," ","P","20","     0.0","X","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    0.75"," ","R","19","    1.56"," ","R","19","    2.71"," ","R","19","    0.53"," ","R","19","    1.28"," ","R","19","    1.95"," ","R","19","    2.81"," ","R","19","    1.08"," ","R","19","    2.23"," ","R","19","     0.0"," ","P","16","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16"
"US1COBO0004","08"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","08","99","99","    1.45"," ","R","18","     9.7"," ","P","20","     3.1"," ","P","20","     1.3"," ","P","20","     0.6"," ","P","20","     0.2"," ","P","20","     0.0","X","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    0.86"," ","R","18","    1.19"," ","R","18","    2.01"," ","R","18","    0.66"," ","R","18","    1.10"," ","R","18","    1.46"," ","R","18","    2.15"," ","R","18","    1.01"," ","R","18","    1.72"," ","R","18","     0.0"," ","P","17","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17"
"US1COBO0004","09"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","09","99","99","    2.05"," ","R","20","     7.4"," ","P","20","     2.9"," ","P","20","     1.8"," ","P","20","     1.0"," ","P","20","     0.4"," ","P","20","     0.2"," ","P","20","     0.1"," ","P","20","     0.0","X","P","20","    0.53"," ","R","20","    1.60"," ","R","20","    2.36"," ","R","20","    0.44"," ","R","20","    1.07"," ","R","20","    1.85"," ","R","20","    2.56"," ","R","20","    0.81"," ","R","20","    2.09"," ","R","20","     0.0"," ","P","16","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16"
"US1COBO0004","10"," 39.9941","-105.2573","1645.0","BOULDER 2.9 S, CO US","10","99","99","    1.55"," ","R","19","     7.1"," ","P","20","     4.2"," ","P","20","     2.4"," ","P","20","     1.2"," ","P","20","     0.2"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    0.89"," ","R","19","    1.34"," ","R","19","    2.16"," ","R","19","    0.82"," ","R","19","    1.13"," ","R","19","    1.77"," ","R","19","    2.39"," ","R","19","    1.02"," ","R","19","    1.98"," ","R","19","     6.9"," ","P","19","     2.3"," ","P","20","     1.6"," ","P","20","     1.0"," ","P","20","     0.8"," ","P","20","     0.6"," ","P","20","     0.4"," ","P","20","     0.1"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","19","     4.8"," ","P","19","    11.4"," ","P","19","     0.0"," ","P","19","     0.1"," ","P","19","     7.6"," ","P","19","    12.7"," ","P","19","     0.0"," ","P","19","     9.1"," ","P","19"
