"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1TXEP0047","01"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","01","99","99","    0.61"," ","E"," 5"
"US1TXEP0047","02"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","02","99","99","    0.49"," ","E"," 7"
"US1TXEP0047","03"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","03","99","99","    0.48"," ","E"," 7"
"US1TXEP0047","04"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","04","99","99","    0.29"," ","E"," 8"
"US1TXEP0047","05"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","05","99","99","    0.62"," ","E"," 7"
"US1TXEP0047","06"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","06","99","99","    0.53"," ","E"," 5"
"US1TXEP0047","07"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","07","99","99","    1.73"," ","E"," 6"
"US1TXEP0047","08"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","08","99","99","    1.69"," ","E"," 7"
"US1TXEP0047","09"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","09","99","99","    1.98"," ","E"," 7"
"US1TXEP0047","10"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","10","99","99","    0.80"," ","E"," 7"
"US1TXEP0047","11"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","11","99","99","    0.45"," ","E"," 7"
"US1TXEP0047","12"," 31.8425","-106.4864","1457.9","FMSP MCKELLIGON, TX US","12","99","99","    0.75"," ","E"," 6"
