"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"US10hall002","01"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","01","99","99","    0.57"," ","R","11","     3.8"," ","P","14","     1.3"," ","P","14","     0.5"," ","P","14","     0.3"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","    0.25"," ","R","11","    0.46"," ","R","11","    0.95"," ","R","11","    0.19"," ","R","11","    0.35"," ","R","11","    0.60"," ","R","11","    1.04"," ","R","11","    0.31"," ","R","11","    0.66"," ","R","11"
"US10hall002","02"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","02","99","99","    0.76"," ","R","11","     5.4"," ","P","13","     1.6"," ","P","13","     0.7"," ","P","13","     0.2"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","    0.35"," ","R","11","    0.76"," ","R","11","    1.17"," ","R","11","    0.29"," ","R","11","    0.52"," ","R","11","    0.90"," ","R","11","    1.24"," ","R","11","    0.40"," ","R","11","    1.03"," ","R","11"
"US10hall002","03"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","03","99","99","    1.47"," ","R","13","     7.3"," ","P","14","     3.9"," ","P","14","     2.0"," ","P","14","     0.9"," ","P","14","     0.1"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","    0.68"," ","R","13","    1.21"," ","R","13","    2.18"," ","R","13","    0.56"," ","R","13","    0.97"," ","R","13","    1.43"," ","R","13","    2.38"," ","R","13","    0.78"," ","R","13","    1.78"," ","R","13"
"US10hall002","04"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","04","99","99","    2.70"," ","R","11","     9.2"," ","P","13","     5.0"," ","P","13","     3.8"," ","P","13","     1.8"," ","P","13","     0.4"," ","P","13","     0.1"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","    1.44"," ","R","11","    2.32"," ","R","11","    3.84"," ","R","11","    1.21"," ","R","11","    1.90"," ","R","11","    2.88"," ","R","11","    4.06"," ","R","11","    1.66"," ","R","11","    3.25"," ","R","11"
"US10hall002","05"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","05","99","99","    5.27"," ","R","11","    11.9"," ","P","15","     7.5"," ","P","15","     5.4"," ","P","15","     3.4"," ","P","15","     1.5"," ","P","15","     0.3"," ","P","15","     0.1"," ","P","15","     0.1"," ","P","15","    3.63"," ","R","11","    5.27"," ","R","11","    6.44"," ","R","11","    3.58"," ","R","11","    4.84"," ","R","11","    5.70"," ","R","11","    6.81"," ","R","11","    4.44"," ","R","11","    6.20"," ","R","11"
"US10hall002","06"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","06","99","99","    4.23"," ","R","12","    10.6"," ","P","15","     6.3"," ","P","15","     4.7"," ","P","15","     3.1"," ","P","15","     1.3"," ","P","15","     0.5"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","    2.19"," ","R","12","    4.29"," ","R","12","    5.35"," ","R","12","    2.07"," ","R","12","    3.55"," ","R","12","    4.53"," ","R","12","    5.57"," ","R","12","    2.43"," ","R","12","    4.83"," ","R","12"
"US10hall002","07"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","07","99","99","    4.01"," ","R","11","     8.3"," ","P","16","     5.0"," ","P","16","     3.9"," ","P","16","     2.3"," ","P","16","     1.1"," ","P","16","     0.3"," ","P","16","     0.1"," ","P","16","     0.0"," ","P","16","    2.29"," ","R","11","    3.89"," ","R","11","    5.39"," ","R","11","    2.19"," ","R","11","    3.21"," ","R","11","    4.21"," ","R","11","    5.50"," ","R","11","    2.61"," ","R","11","    4.60"," ","R","11"
"US10hall002","08"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","08","99","99","    3.45"," ","R","13","     7.8"," ","P","15","     5.1"," ","P","15","     3.6"," ","P","15","     2.4"," ","P","15","     1.0"," ","P","15","     0.1"," ","P","15","     0.0"," ","P","15","     0.0"," ","P","15","    1.72"," ","R","13","    3.12"," ","R","13","    4.86"," ","R","13","    1.58"," ","R","13","    2.55"," ","R","13","    3.47"," ","R","13","    5.12"," ","R","13","    2.14"," ","R","13","    3.97"," ","R","13"
"US10hall002","09"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","09","99","99","    2.01"," ","R","13","     6.6"," ","P","16","     4.3"," ","P","16","     3.0"," ","P","16","     1.6"," ","P","16","     0.3"," ","P","16","     0.1"," ","P","16","     0.0"," ","P","16","     0.0"," ","P","16","    1.00"," ","R","13","    1.63"," ","R","13","    2.63"," ","R","13","    0.83"," ","R","13","    1.42"," ","R","13","    2.28"," ","R","13","    2.77"," ","R","13","    1.16"," ","R","13","    2.38"," ","R","13"
"US10hall002","10"," 40.9187"," -98.3863"," 574.9","GRAND ISLAND 2.3 W, NE US","10","99","99","    2.19"," ","R","11","     6.8"," ","P","14","     3.9"," ","P","14","     2.7"," ","P","14","     1.5"," ","P","14","     0.8"," ","P","14","     0.1"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","    0.98"," ","R","11","    1.94"," ","R","11","    3.28"," ","R","11","    0.79"," ","R","11","    1.68"," ","R","11","    2.05"," ","R","11","    3.38"," ","R","11","    1.51"," ","R","11","    2.20"," ","R","11"
