"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1NYBM0007","01"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","01","99","99","    2.88"," ","E"," 7"
"US1NYBM0007","02"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","02","99","99","    2.46"," ","E"," 5"
"US1NYBM0007","03"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","03","99","99","    3.28"," ","E"," 5"
"US1NYBM0007","04"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","04","99","99","    3.63"," ","E","10"
"US1NYBM0007","05"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","05","99","99","    3.82"," ","E","12"
"US1NYBM0007","06"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","06","99","99","    3.71"," ","E"," 4"
"US1NYBM0007","07"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","07","99","99","    4.19"," ","E"," 7"
"US1NYBM0007","08"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","08","99","99","    3.91"," ","E"," 6"
"US1NYBM0007","09"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","09","99","99","    4.31"," ","E"," 7"
"US1NYBM0007","10"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","10","99","99","    4.14"," ","E"," 8"
"US1NYBM0007","11"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","11","99","99","    3.03"," ","E"," 8"
"US1NYBM0007","12"," 42.0493"," -76.0288"," 303.0","VESTAL 2.8 SSE, NY US","12","99","99","    3.02"," ","E"," 5"
