"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"USC00031750","01"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","01","99","99","    3.94"," ","S","29","     8.9"," ","S","30","     6.3"," ","S","30","     4.5"," ","S","30","     3.0"," ","S","30","     1.0"," ","S","30","     0.2"," ","S","30","     0.0"," ","S","30","     0.0"," ","S","30","    2.70"," ","S","29","    3.83"," ","S","29","    4.74"," ","S","29","    2.52"," ","S","29","    3.47"," ","S","29","    4.05"," ","S","29","    5.28"," ","S","29","    3.22"," ","S","29","    4.26"," ","S","29"
"USC00031750","02"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","02","99","99","    4.47"," ","S","29","     9.2"," ","S","30","     6.8"," ","S","30","     4.6"," ","S","30","     3.3"," ","S","30","     1.5"," ","S","30","     0.1"," ","S","30","     0.0"," ","S","30","     0.0"," ","S","30","    2.95"," ","S","29","    3.94"," ","S","29","    4.94"," ","S","29","    2.65"," ","S","29","    3.62"," ","S","29","    4.31"," ","S","29","    5.64"," ","S","29","    3.38"," ","S","29","    4.75"," ","S","29"
"USC00031750","03"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","03","99","99","    5.52"," ","S","30","     9.9"," ","S","30","     7.6"," ","S","30","     5.9"," ","S","30","     3.8"," ","S","30","     1.6"," ","S","30","     0.5"," ","S","30","     0.1"," ","S","30","     0.0"," ","S","30","    4.05"," ","S","30","    5.04"," ","S","30","    6.10"," ","S","30","    3.93"," ","S","30","    4.60"," ","S","30","    5.61"," ","S","30","    6.60"," ","S","30","    4.27"," ","S","30","    5.83"," ","S","30"
"USC00031750","04"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","04","99","99","    6.14"," ","S","29","     9.2"," ","S","30","     7.1"," ","S","30","     5.4"," ","S","30","     4.0"," ","S","30","     1.9"," ","S","30","     0.6"," ","S","30","     0.2"," ","S","30","     0.0"," ","S","30","    3.10"," ","S","29","    5.92"," ","S","29","    7.56"," ","S","29","    2.91"," ","S","29","    5.33"," ","S","29","    6.62"," ","S","29","    8.04"," ","S","29","    4.67"," ","S","29","    6.84"," ","S","29"
"USC00031750","05"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","05","99","99","    5.89"," ","S","28","     9.9"," ","S","29","     7.4"," ","S","29","     5.6"," ","S","29","     3.8"," ","S","29","     1.9"," ","S","29","     0.5"," ","S","29","     0.0","X","S","29","     0.0"," ","S","29","    3.55"," ","S","28","    5.25"," ","S","28","    7.14"," ","S","28","    3.10"," ","S","28","    4.52"," ","S","28","    5.60"," ","S","28","    7.31"," ","S","28","    4.32"," ","S","28","    6.05"," ","S","28"
"USC00031750","06"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","06","99","99","    4.03"," ","S","29","     7.2"," ","S","30","     5.6"," ","S","30","     4.1"," ","S","30","     2.6"," ","S","30","     1.4"," ","S","30","     0.4"," ","S","30","     0.0"," ","S","30","     0.0"," ","S","30","    2.65"," ","S","29","    3.19"," ","S","29","    5.31"," ","S","29","    2.35"," ","S","29","    2.85"," ","S","29","    4.05"," ","S","29","    5.96"," ","S","29","    2.80"," ","S","29","    4.51"," ","S","29"
"USC00031750","07"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","07","99","99","    4.25"," ","S","29","     8.4"," ","S","30","     6.4"," ","S","30","     4.4"," ","S","30","     2.7"," ","S","30","     1.3"," ","S","30","     0.4"," ","S","30","     0.0","X","S","30","     0.0"," ","S","30","    3.06"," ","S","29","    4.24"," ","S","29","    5.56"," ","S","29","    3.02"," ","S","29","    3.60"," ","S","29","    4.73"," ","S","29","    6.02"," ","S","29","    3.34"," ","S","29","    5.01"," ","S","29"
"USC00031750","08"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","08","99","99","    3.37"," ","S","28","     7.0"," ","S","30","     5.2"," ","S","30","     3.8"," ","S","30","     2.5"," ","S","30","     0.9"," ","S","30","     0.2"," ","S","30","     0.0"," ","S","30","     0.0"," ","S","30","    1.74"," ","S","28","    3.00"," ","S","28","    4.96"," ","S","28","    1.05"," ","S","28","    2.85"," ","S","28","    4.02"," ","S","28","    5.34"," ","S","28","    2.38"," ","S","28","    4.43"," ","S","28"
"USC00031750","09"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","09","99","99","    3.79"," ","S","29","     6.8"," ","S","30","     4.7"," ","S","30","     3.3"," ","S","30","     2.3"," ","S","30","     1.0"," ","S","30","     0.4"," ","S","30","     0.1"," ","S","30","     0.0"," ","S","30","    1.69"," ","S","29","    2.93"," ","S","29","    5.26"," ","S","29","    1.44"," ","S","29","    2.40"," ","S","29","    3.92"," ","S","29","    6.27"," ","S","29","    2.18"," ","S","29","    4.18"," ","S","29"
"USC00031750","10"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","10","99","99","    4.87"," ","S","30","     7.6"," ","S","30","     6.1"," ","S","30","     4.7"," ","S","30","     3.2"," ","S","30","     1.7"," ","S","30","     0.5"," ","S","30","     0.0","X","S","30","     0.0"," ","S","30","    2.66"," ","S","30","    4.60"," ","S","30","    6.19"," ","S","30","    2.27"," ","S","30","    3.86"," ","S","30","    5.39"," ","S","30","    6.46"," ","S","30","    3.22"," ","S","30","    5.99"," ","S","30"
"USC00031750","11"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","11","99","99","    5.24"," ","S","29","     8.4"," ","S","30","     6.3"," ","S","30","     4.7"," ","S","30","     3.2"," ","S","30","     1.7"," ","S","30","     0.4"," ","S","30","     0.1"," ","S","30","     0.0"," ","S","30","    2.34"," ","S","29","    5.02"," ","S","29","    6.76"," ","S","29","    2.25"," ","S","29","    3.54"," ","S","29","    5.47"," ","S","29","    7.13"," ","S","29","    2.73"," ","S","29","    5.96"," ","S","29"
"USC00031750","12"," 34.6886"," -92.4500"," 108.2","CRYSTAL VALLEY, AR US","12","99","99","    5.33"," ","S","29","     8.7"," ","S","30","     6.6"," ","S","30","     4.9"," ","S","30","     3.7"," ","S","30","     1.7"," ","S","30","     0.5"," ","S","30","     0.0","X","S","30","     0.0","X","S","30","    3.68"," ","S","29","    4.62"," ","S","29","    6.87"," ","S","29","    3.39"," ","S","29","    4.14"," ","S","29","    5.49"," ","S","29","    7.08"," ","S","29","    3.92"," ","S","29","    5.99"," ","S","29"
