"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1FLLN0029","01"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","01","99","99","    4.64"," ","E"," 7"
"US1FLLN0029","02"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","02","99","99","    4.44"," ","E","10"
"US1FLLN0029","03"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","03","99","99","    5.07"," ","E","11"
"US1FLLN0029","04"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","04","99","99","    3.81"," ","E","10"
"US1FLLN0029","05"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","05","99","99","    3.24"," ","E","10"
"US1FLLN0029","06"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","06","99","99","    6.56"," ","E"," 9"
"US1FLLN0029","07"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","07","99","99","    6.82"," ","E"," 8"
"US1FLLN0029","08"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","08","99","99","    7.15"," ","E"," 6"
"US1FLLN0029","09"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","09","99","99","    5.11"," ","E"," 7"
"US1FLLN0029","10"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","10","99","99","    3.05"," ","E"," 7"
"US1FLLN0029","11"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","11","99","99","    3.09"," ","E"," 5"
"US1FLLN0029","12"," 30.4935"," -84.3107","  36.3","TALLAHASSEE 3.1 NW, FL US","12","99","99","    4.28"," ","E"," 8"
