"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1COPU0082","01"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","01","99","99","    0.44"," ","E"," 4"
"US1COPU0082","02"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","02","99","99","    0.40"," ","E"," 6"
"US1COPU0082","03"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","03","99","99","    0.83"," ","E"," 5"
"US1COPU0082","04"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","04","99","99","    1.64"," ","E"," 6"
"US1COPU0082","05"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","05","99","99","    1.65"," ","E"," 6"
"US1COPU0082","06"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","06","99","99","    1.50"," ","E"," 5"
"US1COPU0082","07"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","07","99","99","    2.88"," ","E"," 3"
"US1COPU0082","08"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","08","99","99","    2.25"," ","E"," 4"
"US1COPU0082","09"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","09","99","99","    0.85"," ","E"," 5"
"US1COPU0082","10"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","10","99","99","    0.93"," ","E"," 6"
"US1COPU0082","11"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","11","99","99","    0.49"," ","E"," 5"
"US1COPU0082","12"," 38.2994","-104.6208","1461.8","PUEBLO 0.1 NW, CO US","12","99","99","    0.34"," ","E"," 3"
