"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1ILVR0014","01"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","01","99","99","    2.58"," ","E"," 8"
"US1ILVR0014","02"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","02","99","99","    2.20"," ","E"," 8"
"US1ILVR0014","03"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","03","99","99","    2.98"," ","E"," 8"
"US1ILVR0014","04"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","04","99","99","    3.96"," ","E"," 8"
"US1ILVR0014","05"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","05","99","99","    4.66"," ","E"," 7"
"US1ILVR0014","06"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","06","99","99","    5.11"," ","E"," 7"
"US1ILVR0014","07"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","07","99","99","    4.35"," ","E"," 8"
"US1ILVR0014","08"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","08","99","99","    3.62"," ","E"," 9"
"US1ILVR0014","09"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","09","99","99","    3.24"," ","E"," 8"
"US1ILVR0014","10"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","10","99","99","    3.47"," ","E"," 9"
"US1ILVR0014","11"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","11","99","99","    3.29"," ","E"," 7"
"US1ILVR0014","12"," 40.1498"," -87.6267"," 202.1","DANVILLE 0.6 NW, IL US","12","99","99","    2.50"," ","E"," 8"
