"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL","MLY-SNOW-NORMAL","meas_flag_MLY-SNOW-NORMAL","comp_flag_MLY-SNOW-NORMAL","years_MLY-SNOW-NORMAL","MLY-SNOW-AVGNDS-GE001TI","meas_flag_MLY-SNOW-AVGNDS-GE001TI","comp_flag_MLY-SNOW-AVGNDS-GE001TI","years_MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","meas_flag_MLY-SNOW-AVGNDS-GE010TI","comp_flag_MLY-SNOW-AVGNDS-GE010TI","years_MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE020TI","meas_flag_MLY-SNOW-AVGNDS-GE020TI","comp_flag_MLY-SNOW-AVGNDS-GE020TI","years_MLY-SNOW-AVGNDS-GE020TI","MLY-SNOW-AVGNDS-GE030TI","meas_flag_MLY-SNOW-AVGNDS-GE030TI","comp_flag_MLY-SNOW-AVGNDS-GE030TI","years_MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE040TI","meas_flag_MLY-SNOW-AVGNDS-GE040TI","comp_flag_MLY-SNOW-AVGNDS-GE040TI","years_MLY-SNOW-AVGNDS-GE040TI","MLY-SNOW-AVGNDS-GE050TI","meas_flag_MLY-SNOW-AVGNDS-GE050TI","comp_flag_MLY-SNOW-AVGNDS-GE050TI","years_MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","meas_flag_MLY-SNOW-AVGNDS-GE100TI","comp_flag_MLY-SNOW-AVGNDS-GE100TI","years_MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-AVGNDS-GE200TI","meas_flag_MLY-SNOW-AVGNDS-GE200TI","comp_flag_MLY-SNOW-AVGNDS-GE200TI","years_MLY-SNOW-AVGNDS-GE200TI","MLY-SNOW-25PCTL","meas_flag_MLY-SNOW-25PCTL","comp_flag_MLY-SNOW-25PCTL","years_MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","meas_flag_MLY-SNOW-50PCTL","comp_flag_MLY-SNOW-50PCTL","years_MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","meas_flag_MLY-SNOW-75PCTL","comp_flag_MLY-SNOW-75PCTL","years_MLY-SNOW-75PCTL","MLY-SNOW-20PCTL","meas_flag_MLY-SNOW-20PCTL","comp_flag_MLY-SNOW-20PCTL","years_MLY-SNOW-20PCTL","MLY-SNOW-40PCTL","meas_flag_MLY-SNOW-40PCTL","comp_flag_MLY-SNOW-40PCTL","years_MLY-SNOW-40PCTL","MLY-SNOW-60PCTL","meas_flag_MLY-SNOW-60PCTL","comp_flag_MLY-SNOW-60PCTL","years_MLY-SNOW-60PCTL","MLY-SNOW-80PCTL","meas_flag_MLY-SNOW-80PCTL","comp_flag_MLY-SNOW-80PCTL","years_MLY-SNOW-80PCTL","MLY-SNOW-33PCTL","meas_flag_MLY-SNOW-33PCTL","comp_flag_MLY-SNOW-33PCTL","years_MLY-SNOW-33PCTL","MLY-SNOW-67PCTL","meas_flag_MLY-SNOW-67PCTL","comp_flag_MLY-SNOW-67PCTL","years_MLY-SNOW-67PCTL"
"US1COBO0014","01"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","01","99","99","    0.82"," ","R","18","     5.6"," ","P","19","     2.5"," ","P","19","     1.0"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    0.39"," ","R","18","    0.82"," ","R","18","    1.19"," ","R","18","    0.37"," ","R","18","    0.66"," ","R","18","    0.87"," ","R","18","    1.36"," ","R","18","    0.46"," ","R","18","    0.92"," ","R","18","    11.2"," ","P","19","     5.2"," ","P","19","     3.3"," ","P","19","     2.2"," ","P","19","     1.4"," ","P","19","     0.9"," ","P","19","     0.6"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     5.0"," ","P","19","    10.3"," ","P","19","    16.7"," ","P","19","     4.3"," ","P","19","     8.0"," ","P","19","    12.5"," ","P","19","    17.7"," ","P","19","     6.0"," ","P","19","    15.9"," ","P","19"
"US1COBO0014","02"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","02","99","99","    0.99"," ","R","18","     7.4"," ","P","19","     3.8"," ","P","19","     1.4"," ","P","19","     0.4"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    0.47"," ","R","18","    0.80"," ","R","18","    1.43"," ","R","18","    0.32"," ","R","18","    0.68"," ","R","18","    1.08"," ","R","18","    1.47"," ","R","18","    0.61"," ","R","18","    1.19"," ","R","18","    19.0"," ","P","18","     7.1"," ","P","19","     4.4"," ","P","19","     3.5"," ","P","19","     2.2"," ","P","19","     1.4"," ","P","19","     1.0"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","    11.5"," ","P","18","    16.8"," ","P","18","    22.2"," ","P","18","    10.8"," ","P","18","    14.1"," ","P","18","    18.7"," ","P","18","    22.5"," ","P","18","    12.1"," ","P","18","    20.4"," ","P","18"
"US1COBO0014","03"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","03","99","99","    2.00"," ","R","19","     7.1"," ","P","19","     4.3"," ","P","19","     2.2"," ","P","19","     1.2"," ","P","19","     0.4"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.16"," ","R","19","    1.78"," ","R","19","    2.47"," ","R","19","    1.09"," ","R","19","    1.57"," ","R","19","    2.04"," ","R","19","    2.84"," ","R","19","    1.42"," ","R","19","    2.16"," ","R","19","    15.4"," ","P","19","     5.3"," ","P","19","     3.4"," ","P","19","     2.5"," ","P","19","     1.8"," ","P","19","     1.4"," ","P","19","     1.2"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     8.1"," ","P","19","    16.2"," ","P","19","    22.3"," ","P","19","     7.4"," ","P","19","    11.2"," ","P","19","    17.4"," ","P","19","    22.9"," ","P","19","    10.7"," ","P","19","    21.4"," ","P","19"
"US1COBO0014","04"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","04","99","99","    3.02"," ","R","18","     8.6"," ","P","19","     5.8"," ","P","19","     3.6"," ","P","19","     1.9"," ","P","19","     0.5"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.57"," ","R","18","    2.93"," ","R","18","    4.04"," ","R","18","    1.46"," ","R","18","    2.40"," ","R","18","    3.28"," ","R","18","    4.50"," ","R","18","    2.12"," ","R","18","    3.52"," ","R","18","    13.2"," ","P","17","     4.2"," ","P","19","     2.6"," ","P","19","     1.8"," ","P","19","     1.5"," ","P","19","     1.3"," ","P","19","     1.0"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     5.8"," ","P","17","     7.9"," ","P","17","    19.4"," ","P","17","     4.0"," ","P","17","     6.7"," ","P","17","    11.4"," ","P","17","    20.2"," ","P","17","     6.0"," ","P","17","    13.0"," ","P","17"
"US1COBO0014","05"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","05","99","99","    3.23"," ","R","18","    11.7"," ","P","19","     7.0"," ","P","19","     4.0"," ","P","19","     2.3"," ","P","19","     0.8"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.80"," ","R","18","    2.66"," ","R","18","    4.15"," ","R","18","    1.78"," ","R","18","    2.19"," ","R","18","    3.00"," ","R","18","    4.42"," ","R","18","    1.94"," ","R","18","    3.35"," ","R","18","     2.2"," ","P","14","     1.4"," ","P","19","     0.7"," ","P","19","     0.5"," ","P","19","     0.4"," ","P","19","     0.3"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","14","     0.9"," ","P","14","     4.4"," ","P","14","     0.0"," ","P","14","     0.3"," ","P","14","     1.4"," ","P","14","     5.6"," ","P","14","     0.2"," ","P","14","     1.8"," ","P","14"
"US1COBO0014","06"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","06","99","99","    1.94"," ","R","19","     8.9"," ","P","19","     4.0"," ","P","19","     2.2"," ","P","19","     1.2"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.00"," ","R","19","    1.73"," ","R","19","    2.72"," ","R","19","    0.94"," ","R","19","    1.43"," ","R","19","    2.16"," ","R","19","    2.85"," ","R","19","    1.28"," ","R","19","    2.46"," ","R","19","     0.0"," ","P","14","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14","     0.0"," ","P","14"
"US1COBO0014","07"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","07","99","99","    1.82"," ","R","18","     9.9"," ","P","18","     4.1"," ","P","18","     1.9"," ","P","18","     0.8"," ","P","18","     0.3"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","    0.74"," ","R","18","    1.59"," ","R","18","    2.61"," ","R","18","    0.59"," ","R","18","    1.24"," ","R","18","    2.01"," ","R","18","    2.91"," ","R","18","    1.12"," ","R","18","    2.25"," ","R","18","     0.0"," ","P","12","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12","     0.0"," ","P","12"
"US1COBO0014","08"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","08","99","99","    1.47"," ","R","18","     9.1"," ","P","20","     3.4"," ","P","20","     1.3"," ","P","20","     0.6"," ","P","20","     0.3"," ","P","20","     0.0","X","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    0.85"," ","R","18","    1.42"," ","R","18","    1.84"," ","R","18","    0.66"," ","R","18","    1.13"," ","R","18","    1.53"," ","R","18","    1.96"," ","R","18","    1.07"," ","R","18","    1.65"," ","R","18","     0.0"," ","P","13","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13","     0.0"," ","P","13"
"US1COBO0014","09"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","09","99","99","    2.09"," ","R","19","     7.4"," ","P","20","     3.0"," ","P","20","     1.9"," ","P","20","     1.0"," ","P","20","     0.5"," ","P","20","     0.2"," ","P","20","     0.1"," ","P","20","     0.0","X","P","20","    0.55"," ","R","19","    1.68"," ","R","19","    2.45"," ","R","19","    0.44"," ","R","19","    1.24"," ","R","19","    1.87"," ","R","19","    2.57"," ","R","19","    0.91"," ","R","19","    1.91"," ","R","19","     0.4"," ","P","17","     0.2"," ","P","20","     0.0","X","P","20","     0.0","X","P","20","     0.0","X","P","20","     0.0","X","P","20","     0.0","X","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17"
"US1COBO0014","10"," 39.9922","-105.2647","1667.9","BOULDER 1.6 S, CO US","10","99","99","    1.62"," ","R","18","     7.1"," ","P","20","     4.4"," ","P","20","     2.6"," ","P","20","     1.3"," ","P","20","     0.2"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","20","    0.94"," ","R","18","    1.35"," ","R","18","    2.42"," ","R","18","    0.79"," ","R","18","    1.17"," ","R","18","    1.80"," ","R","18","    2.47"," ","R","18","    1.09"," ","R","18","    2.30"," ","R","18","     7.1"," ","P","18","     2.4"," ","P","20","     1.6"," ","P","20","     1.1"," ","P","20","     0.9"," ","P","20","     0.6"," ","P","20","     0.4"," ","P","20","     0.1"," ","P","20","     0.0"," ","P","20","     0.0"," ","P","18","     2.8"," ","P","18","    11.2"," ","P","18","     0.0"," ","P","18","     0.2"," ","P","18","     7.9"," ","P","18","    12.1"," ","P","18","     0.1"," ","P","18","     8.7"," ","P","18"
