"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US10linc018","01"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","01","99","99","    0.35"," ","E"," 4"
"US10linc018","02"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","02","99","99","    0.61"," ","E"," 2"
"US10linc018","03"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","03","99","99","    1.09"," ","E"," 4"
"US10linc018","04"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","04","99","99","    2.09"," ","E"," 4"
"US10linc018","05"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","05","99","99","    3.68"," ","E"," 4"
"US10linc018","06"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","06","99","99","    3.60"," ","E"," 5"
"US10linc018","07"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","07","99","99","    3.37"," ","E"," 3"
"US10linc018","08"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","08","99","99","    2.65"," ","E"," 5"
"US10linc018","09"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","09","99","99","    1.66"," ","E"," 4"
"US10linc018","10"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","10","99","99","    1.81"," ","E"," 3"
"US10linc018","11"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","11","99","99","    0.55"," ","E"," 4"
"US10linc018","12"," 41.1294","-100.7497"," 855.0","NORTH PLATTE 0.9 ENE, NE US","12","99","99","    0.43"," ","E"," 4"
