"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"USC00346659","01"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","01","99","99","    1.28"," ","R","17","     4.4"," ","P","17","     2.4"," ","P","17","     1.2"," ","P","17","     0.9"," ","P","17","     0.5"," ","P","17","     0.1"," ","P","17","     0.0"," ","P","17","     0.0"," ","P","17","    0.29"," ","R","17","    1.16"," ","R","17","    1.92"," ","R","17","    0.23"," ","R","17","    0.83"," ","R","17","    1.58"," ","R","17","    2.06"," ","R","17","    0.71"," ","R","17","    1.85"," ","R","17"
"USC00346659","02"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","02","99","99","    1.58"," ","R","18","     5.5"," ","P","18","     2.9"," ","P","18","     1.9"," ","P","18","     1.1"," ","P","18","     0.4"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","    0.71"," ","R","18","    1.22"," ","R","18","    2.75"," ","R","18","    0.65"," ","R","18","    1.00"," ","R","18","    1.61"," ","R","18","    2.81"," ","R","18","    0.93"," ","R","18","    2.10"," ","R","18"
"USC00346659","03"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","03","99","99","    2.66"," ","R","19","     7.3"," ","P","19","     4.4"," ","P","19","     3.0"," ","P","19","     1.8"," ","P","19","     0.4"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.15"," ","R","19","    2.43"," ","R","19","    3.41"," ","R","19","    1.11"," ","R","19","    2.18"," ","R","19","    2.62"," ","R","19","    3.61"," ","R","19","    1.53"," ","R","19","    2.94"," ","R","19"
"USC00346659","04"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","04","99","99","    3.61"," ","R","18","     8.4"," ","P","19","     5.5"," ","P","19","     4.2"," ","P","19","     2.9"," ","P","19","     1.3"," ","P","19","     0.3"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.84"," ","R","18","    3.72"," ","R","18","    4.85"," ","R","18","    1.65"," ","R","18","    2.68"," ","R","18","    4.21"," ","R","18","    5.35"," ","R","18","    2.54"," ","R","18","    4.33"," ","R","18"
"USC00346659","05"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","05","99","99","    5.48"," ","R","18","    10.1"," ","P","19","     6.6"," ","P","19","     5.2"," ","P","19","     3.4"," ","P","19","     1.7"," ","P","19","     0.5"," ","P","19","     0.2"," ","P","19","     0.1"," ","P","19","    3.12"," ","R","18","    4.09"," ","R","18","    6.97"," ","R","18","    2.86"," ","R","18","    3.83"," ","R","18","    4.59"," ","R","18","    7.88"," ","R","18","    3.54"," ","R","18","    5.33"," ","R","18"
"USC00346659","06"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","06","99","99","    4.83"," ","R","19","     7.7"," ","P","19","     5.6"," ","P","19","     3.7"," ","P","19","     2.8"," ","P","19","     1.4"," ","P","19","     0.4"," ","P","19","     0.1"," ","P","19","     0.1"," ","P","19","    2.50"," ","R","19","    4.90"," ","R","19","    6.72"," ","R","19","    1.69"," ","R","19","    3.44"," ","R","19","    5.55"," ","R","19","    7.30"," ","R","19","    2.94"," ","R","19","    6.20"," ","R","19"
"USC00346659","07"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","07","99","99","    3.32"," ","R","19","     6.1"," ","P","19","     3.6"," ","P","19","     2.8"," ","P","19","     2.4"," ","P","19","     1.6"," ","P","19","     0.4"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    1.57"," ","R","19","    3.27"," ","R","19","    4.62"," ","R","19","    1.30"," ","R","19","    2.50"," ","R","19","    3.52"," ","R","19","    5.04"," ","R","19","    1.95"," ","R","19","    4.27"," ","R","19"
"USC00346659","08"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","08","99","99","    3.37"," ","R","19","     7.0"," ","P","19","     4.4"," ","P","19","     3.4"," ","P","19","     2.2"," ","P","19","     1.0"," ","P","19","     0.3"," ","P","19","     0.1"," ","P","19","     0.0"," ","P","19","    1.39"," ","R","19","    2.65"," ","R","19","    4.78"," ","R","19","    1.24"," ","R","19","    2.38"," ","R","19","    3.93"," ","R","19","    5.33"," ","R","19","    2.03"," ","R","19","    4.35"," ","R","19"
"USC00346659","09"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","09","99","99","    3.91"," ","R","19","     7.1"," ","P","19","     4.9"," ","P","19","     3.6"," ","P","19","     2.5"," ","P","19","     1.4"," ","P","19","     0.2"," ","P","19","     0.0"," ","P","19","     0.0"," ","P","19","    2.26"," ","R","19","    3.72"," ","R","19","    5.12"," ","R","19","    1.91"," ","R","19","    2.97"," ","R","19","    4.19"," ","R","19","    5.31"," ","R","19","    2.35"," ","R","19","    4.65"," ","R","19"
"USC00346659","10"," 35.4056"," -97.5972"," 393.8","OKLAHOMA CITY, OK US","10","99","99","    3.25"," ","R","18","     6.8"," ","P","18","     4.6"," ","P","18","     4.0"," ","P","18","     2.6"," ","P","18","     1.2"," ","P","18","     0.3"," ","P","18","     0.0"," ","P","18","     0.0"," ","P","18","    1.44"," ","R","18","    3.36"," ","R","18","    4.79"," ","R","18","    1.16"," ","R","18","    2.58"," ","R","18","    3.48"," ","R","18","    5.21"," ","R","18","    2.04"," ","R","18","    3.70"," ","R","18"
