"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1SCLX0107","01"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","01","99","99","    3.74"," ","E"," 4"
"US1SCLX0107","02"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","02","99","99","    3.53"," ","E"," 3"
"US1SCLX0107","03"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","03","99","99","    4.14"," ","E"," 4"
"US1SCLX0107","04"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","04","99","99","    2.60"," ","E"," 4"
"US1SCLX0107","05"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","05","99","99","    3.41"," ","E"," 3"
"US1SCLX0107","06"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","06","99","99","    4.23"," ","E"," 3"
"US1SCLX0107","07"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","07","99","99","    4.55"," ","E"," 4"
"US1SCLX0107","08"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","08","99","99","    4.93"," ","E"," 5"
"US1SCLX0107","09"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","09","99","99","    4.06"," ","E"," 5"
"US1SCLX0107","10"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","10","99","99","    3.22"," ","E"," 3"
"US1SCLX0107","11"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","11","99","99","    3.03"," ","E"," 4"
"US1SCLX0107","12"," 34.0548"," -81.3474"," 111.9","GILBERT 9.5 NNE, SC US","12","99","99","    3.67"," ","E"," 4"
