"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL"
"US1NCWK0002","01"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","01","99","99","    3.61"," ","E"," 8"
"US1NCWK0002","02"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","02","99","99","    2.96"," ","E"," 8"
"US1NCWK0002","03"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","03","99","99","    4.17"," ","E"," 7"
"US1NCWK0002","04"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","04","99","99","    3.99"," ","E"," 9"
"US1NCWK0002","05"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","05","99","99","    4.04"," ","E"," 8"
"US1NCWK0002","06"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","06","99","99","    4.17"," ","E"," 5"
"US1NCWK0002","07"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","07","99","99","    4.99"," ","E"," 6"
"US1NCWK0002","08"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","08","99","99","    4.51"," ","E"," 4"
"US1NCWK0002","09"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","09","99","99","    5.97"," ","E"," 5"
"US1NCWK0002","10"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","10","99","99","    3.66"," ","E","10"
"US1NCWK0002","11"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","11","99","99","    3.46"," ","E","11"
"US1NCWK0002","12"," 35.8057"," -78.6759"," 110.0","RALEIGH 1.5 SW, NC US","12","99","99","    3.62"," ","E"," 8"
