"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"SpaceX","Greenhouse","Diamond Turning Machinist (Starshield) - Level 4/5","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8523995002?gh_jid=8523995002","gov_customer","national security"
"SpaceX","Greenhouse","Electrical Design Engineer (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8676042002?gh_jid=8676042002","cleared","active clearance"
"SpaceX","Greenhouse","Electrical Test Engineer (Starshield)","Components Test - Starshield","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8643997002?gh_jid=8643997002","cleared","top secret"
"SpaceX","Greenhouse","Electric Propulsion Engineer, Mechanical (Starshield) ","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8650130002?gh_jid=8650130002","cleared","top secret"
"SpaceX","Greenhouse","Electromechanical Technician (Starshield)","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8569955002?gh_jid=8569955002","gov_customer","national security"
"SpaceX","Greenhouse","Electromechanical Technician (Starshield) - Level 4/5","Starshield Production","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8569969002?gh_jid=8569969002","gov_customer","national security"
"SpaceX","Greenhouse","Embedded Software Engineer, OS/Platform (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8530798002?gh_jid=8530798002","cleared","top secret"
"SpaceX","Greenhouse","Full Stack Software Engineer - Simulation & Flight Systems","Special Programs","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8731959002?gh_jid=8731959002","cleared","top secret"
"SpaceX","Greenhouse","Full Stack Software Engineer (Starshield)","Starshield Software Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8610872002?gh_jid=8610872002","cleared","top secret"
"SpaceX","Greenhouse","Global Sourcing Manager (Starshield)","Starshield - Supply Chain","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8510348002?gh_jid=8510348002","gov_customer","national security"
"SpaceX","Greenhouse","GNC Engineer, ADCS (Starshield)","Starshield Satellite Engineering","","Hawthorne, CA","US (CONUS)","","","","","","https://boards.greenhouse.io/spacex/jobs/8749175002?gh_jid=8749175002","cleared","top secret"
