"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"DSD Laboratories","DSD Careers","Senior Cybersecurity Engineer","Corporate","Secret","Remote","US/Remote","","","","","","https://dsdlabs.com/careers/jobs/01a068bd-8995-72de-ad22-7f0fb5f3f2df/apply","prime",""
"DSD Laboratories","DSD Careers","Business Analyst – Air Force Logistics IT Systems Modernization","Strategic Operations","Secret","Washington, DC","US (CONUS)","","","","","","https://dsdlabs.com/careers/jobs/01a06297-809f-7096-a157-5cb80f142b7c/apply","prime",""
"DSD Laboratories","DSD Careers","Junior Software Developer","Enterprise Operations","Secret","Washington, DC","US (CONUS)","","","","","","https://dsdlabs.com/careers/jobs/01a05926-9968-7096-92de-035993bf16e4/apply","prime",""
"DSD Laboratories","DSD Careers","Mid-Level Software Developer","Enterprise Operations","Secret","Washington, DC","US (CONUS)","","","","","","https://dsdlabs.com/careers/jobs/01a05924-5e9c-7398-aeff-55ac38efa999/apply","prime",""
"DSD Laboratories","DSD Careers","Senior Software Developer","Enterprise Operations","Secret","Washington, DC","US (CONUS)","","","","","","https://dsdlabs.com/careers/jobs/01a05921-2ae4-72e8-a68b-2234e3b4d046/apply","prime",""
"DSD Laboratories","DSD Careers","Cloud Engagement Support Specialist","Enterprise Operations","Secret","Remote","US/Remote","","","","","","https://dsdlabs.com/careers/jobs/019f944d-866a-700e-bb90-0dcd6a2865a0/apply","prime",""
"DSD Laboratories","DSD Careers","Senior DevSecOps Engineer- Cloud Migration","Technology","No Clearance Required","Remote","US/Remote","","","","","","https://dsdlabs.com/careers/jobs/019f4256-b6d9-7344-916e-c4b1c97ea85a/apply","prime",""
"DSD Laboratories","DSD Careers","Mid DevSecOps Engineer -Cloud Migration","Technology","Secret","Remote","US/Remote","","","","","","https://dsdlabs.com/careers/jobs/019f424b-62fc-7222-ab26-294b9737bede/apply","prime",""
"DSD Laboratories","DSD Careers","Junior DevSecOps Engineer- Cloud Migration","Technology","Secret","Remote","US/Remote","","","","","","https://dsdlabs.com/careers/jobs/019f4236-f4f2-7177-908d-7145ed849cac/apply","prime",""
