Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
Hermeus,Lever,Senior Welding Engineer,Manufacturing,Manufacturing Engineering,"Los Angeles, CA",US (CONUS),Full-time,140000,200000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/4734f233-b4b0-40ce-99fc-6e8fb725701b
Hermeus,Lever,Senior/Principal Mission Software Engineer,Engineering,Mission Systems,"Atlanta, GA",US (CONUS),Full-time,128250,156750,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/b27bc2f6-f62d-4e5e-ae92-6dd5bebe9fc8
Hermeus,Lever,Sheet Metal Manufacturing Engineer,Manufacturing,Manufacturing Engineering,"Los Angeles, CA",US (CONUS),Full-time,95000,145000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/6ea3271e-4437-4729-b597-a3183de6a464
Hermeus,Lever,Sheet Metal Shop Technician,Manufacturing,Technicians,"Los Angeles, CA",US (CONUS),Full-time,30,50,per-hour-wage,,https://jobs.lever.co/hermeus/7fb22acd-1e1c-4f58-a3a8-58844f6a621c
Hermeus,Lever,Software Engineering Intern (Command & Control) - Fall 2026,Internships,Internships,"Atlanta, GA",US (CONUS),Intern,25,33,per-hour-wage,Master's,https://jobs.lever.co/hermeus/a3a1f0ea-6a4f-42e5-81c8-3b34dac22a67
Hermeus,Lever,Spike Inlet Mechanisms Build Engineer,Engineering,Engines and Propulsion,"Los Angeles, CA",US (CONUS),Full-time,91800,187450,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/81017d07-174b-4c95-8522-b13681be9833
Hermeus,Lever,Sr Purchasing Specialist - Avionics & Mission Systems,Internal Operations,Supply Chain,"Atlanta, GA",US (CONUS),Full-time,103950,154275,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/1b10faab-f6d5-49da-a03b-1ca97e9eb316
Hermeus,Lever,Strategic Finance Analyst,Finance,Finance,"Los Angeles, CA",US (CONUS),Full-time,110000,145000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/88965a67-0070-422f-850f-72004afb465b
Hermeus,Lever,Structures Design Engineer,Engineering,Structures,"Los Angeles, CA",US (CONUS),Full-time,91800,187450,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/79e7c701-41c6-45ba-948f-532787100a22
Hermeus,Lever,Structures Manufacturing Engineer,Manufacturing,Manufacturing Engineering,"Los Angeles, CA",US (CONUS),Full-time,95000,140000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/71f71b6f-bc10-48da-b289-ac74808a9a41
Hermeus,Lever,Test and Operations Engineering Intern - Fall 2026,Internships,Internships,"Los Angeles, CA",US (CONUS),Intern,25,33,per-hour-wage,Master's,https://jobs.lever.co/hermeus/6afd9372-2a91-4935-b7a5-7a1cf4eb960b
Hermeus,Lever,Test Engineer,Test,Subsystem Test,"Atlanta, GA",US (CONUS),Full-time,114750,180000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/55f58c50-4373-4ec0-9e9c-1abf3a96539d
Hermeus,Lever,Test Engineer,Test,Subsystem Test,"Los Angeles, CA",US (CONUS),Full-time,114750,180000,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/efab6659-7548-4dd7-93f0-a9c93dc83d42
Hermeus,Lever,Test Pilot,Test,Flight Test,"Los Angeles, CA",US (CONUS),Full-time,135000,250000,per-year-salary,,https://jobs.lever.co/hermeus/0813ee0a-a51d-420b-878c-062d9e2bed07
Hermeus,Lever,Test Technician / Specialist,Test,Subsystem Test,"Los Angeles, CA",US (CONUS),Full-time,35,55,per-hour-wage,,https://jobs.lever.co/hermeus/292906b1-2d19-4a18-9d68-a504851e5278
Hermeus,Lever,Test Technician / Specialist,Test,Subsystem Test,"Atlanta, GA",US (CONUS),Full-time,35,55,per-hour-wage,,https://jobs.lever.co/hermeus/3eab58bc-8cff-483a-9bf2-f6a25d97cbfa
Hermeus,Lever,Thermal Engineer,Engineering,Vehicle Systems,"Los Angeles, CA",US (CONUS),Full-time,91800,140250,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/50279b49-21fc-499f-b5de-4fd0c827d6df
Hermeus,Lever,Tooling Engineer,Manufacturing,Manufacturing Engineering,"Los Angeles, CA",US (CONUS),Full-time,138550,187450,per-year-salary,Bachelor's,https://jobs.lever.co/hermeus/e1646e24-8eab-4857-ac14-9dd20dade062
Hermeus,Lever,Vehicle Integration Technician,Manufacturing,Technicians,"Los Angeles, CA",US (CONUS),Full-time,30,50,per-hour-wage,,https://jobs.lever.co/hermeus/585c5a52-20b1-45ea-9b9e-48bd311ba9ef
Hermeus,Lever,Welder,Manufacturing,Manufacturing Operations,"Los Angeles, CA",US (CONUS),Full-time,25,65,per-hour-wage,,https://jobs.lever.co/hermeus/7190eb5d-01e1-4a0d-b9e4-cfa626689ddd
