"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"BAE Systems","BrassRing","Senior FPGA Verification Engineer - $30K Sign On Bonus","Engineering & Technology","","Westminster, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300256","prime",""
"BAE Systems","BrassRing","Rigger - 1st & 2nd shifts","Manufacturing & Maintenance","","Norfolk, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298338","prime",""
"BAE Systems","BrassRing","Welder - Submarine Program","Manufacturing & Maintenance","","Jacksonville, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299842","prime",""
"BAE Systems","BrassRing","Rigging Craft Manager","Manufacturing & Maintenance","","Jacksonville, FL","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300401","prime",""
"BAE Systems","BrassRing","1st Class Handyperson","Manufacturing & Maintenance","","Norfolk, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301877","prime",""
"BAE Systems","BrassRing","Principal Business Systems Analyst - SMS Digital Employee Experience (DEX)","Engineering & Technology","","Westminster, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299572","prime",""
"BAE Systems","BrassRing","Master Planner Sr","Project & Program Management","","San Diego, CA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302578","prime",""
"BAE Systems","BrassRing","Proposal Analyst","Supply Chain & Logistics","","Phoenix, AZ","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302598","prime",""
"BAE Systems","BrassRing","Electrical System Engineer Principal – Payloads - $10K Sign On Bonus","Engineering & Technology","","Westminster, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=296840","prime",""
"BAE Systems","BrassRing","Emergency Medical Technician (EMT) / EMT-Paramedic","Other Professionals","","San Diego, CA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300508","prime",""
"BAE Systems","BrassRing","Engineer Principal - Systems Test - Space Vehicle Assembly, Test and Launch Operations (AI&T / ATLO) - $15K Sign On Bonus","Engineering & Technology","","Boulder, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301572","prime",""
"BAE Systems","BrassRing","Senior Manufacturing Engineer","Engineering & Technology","","Aberdeen, SD","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301413","prime",""
"BAE Systems","BrassRing","Senior Fixed Equipment Inspector","Engineering & Technology","","Radford, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301061","prime",""
"BAE Systems","BrassRing","Engineer Senior - Digital Test Developer","Engineering & Technology","","Westminster, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=299350","prime",""
"BAE Systems","BrassRing","Hot Work Coordinator 1st Shift","Project & Program Management","","San Diego, CA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302950","prime",""
