Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
HII,successfactors,CARPENTER-SCAFFOLDING,Production/Trades,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-CARPENTER-SCAFFOLDING-Miss/1413245400/
HII,successfactors,ENGINEER ELECTRICAL 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-ELECTRICAL-4-Virg/1410370900/
HII,successfactors,ENGINEER MECHANICAL 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-MECHANICAL-4-Virg/1410248200/
HII,successfactors,RIGGER - TRANSPORTATION,Production/Trades,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-RIGGER-TRANSPORTATION-Miss/1410650600/
HII,successfactors,NUMERICAL CONTROL PGMR 4/CNC MACHINESHOP,Planning,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-NUMERICAL-CONTROL-PGMR-4CNC-MACHINESHOP-Virg/1404201500/
HII,successfactors,ENGINEER ELECTROMECHANICAL 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-ELECTROMECHANICAL-3-Virg/1410055900/
HII,successfactors,ENGINEER SYSTEMS 2,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-SYSTEMS-2-Virg/1412963400/
HII,successfactors,ADMINISTRATION GENERALIST 2,Administrative/Secretarial/Clerical,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-ADMINISTRATION-GENERALIST-2-Miss/1423394000/
HII,successfactors,DESIGNER 2,Designer/Drafter,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-DESIGNER-2-Miss/1423585600/
HII,successfactors,SURVEYOR-OUTSIDE 1ST 1000 HR,Production/Trades,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-SURVEYOR-OUTSIDE-1ST-1000-HR-Miss/1423393400/
HII,successfactors,ENGINEER STRUCTURAL 2,Engineering,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-ENGINEER-STRUCTURAL-2-Miss/1423393500/
HII,successfactors,SURVEYOR-OUTSIDE 1ST 1000 HR,Production/Trades,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-SURVEYOR-OUTSIDE-1ST-1000-HR-Miss/1423390900/
HII,successfactors,PROJECT MANAGEMENT 3,Procurement/Purchasing/Supply Chain,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-PROJECT-MANAGEMENT-3-Miss/1423622900/
HII,successfactors,ENGINEER ELECTRICAL 1,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-ELECTRICAL-1-Virg/1423671300/
HII,successfactors,PROD PLNG AND SCHEDULER 1,Procurement/Purchasing/Supply Chain,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-PROD-PLNG-AND-SCHEDULER-1-Miss/1423620700/
HII,successfactors,FINANCIAL ANALYST 4,Manufacturing,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-FINANCIAL-ANALYST-4-Miss/1423571100/
HII,successfactors,INTEGRATED MASTER SCHEDULER 2,Planning,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-INTEGRATED-MASTER-SCHEDULER-2-Virg/1423706000/
HII,successfactors,X69 CONSTRUCTION SUPERVISOR-CNC2,Operations,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-X69-CONSTRUCTION-SUPERVISOR-CNC2-Virg/1423717200/
HII,successfactors,PROD PLNG AND SCHEDULER 1,Procurement/Purchasing/Supply Chain,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-PROD-PLNG-AND-SCHEDULER-1-Miss/1423433900/
HII,successfactors,ENGINEER SYSTEMS TEST 1,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-SYSTEMS-TEST-1-Virg/1423495200/
HII,successfactors,FINANCIAL ANALYST 2,Business Management/Finance,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-FINANCIAL-ANALYST-2-Miss/1423578500/
HII,successfactors,2ND SHIFT FOREMAN / WELDING,Manufacturing,,"Goose Creek, SC",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Goose-Creek-2ND-SHIFT-FOREMAN-WELDING-Sout/1423396700/
HII,successfactors,"MATERIAL MAN-1ST 1,000 HRS",Operations,,"Pascagoula, MS",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Pascagoula-MATERIAL-MAN-1ST-1%2C000-HRS-Miss/1423397300/
