"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"GCI","UltiPro","Systems Administrator SME (TS/SCI with Poly Required)","IT Infrastructure and Operations","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=1927e6a7-03c8-402a-acc7-6f34a9254e3b","prime",""
"GCI","UltiPro","Network Engineer SME (TS/SCI with Poly Required)","IT Infrastructure and Operations","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=b2ced993-c002-44d0-a6b4-a2d4ff0f5a64","prime",""
"GCI","UltiPro","Intelligence Trainer Sr Principal (TS/SCI with Poly Required)","Intelligence Operations and Analysis","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=70094f1b-686f-49b3-90d2-e1a2d34c1264","prime",""
"GCI","UltiPro","Intelligence Trainer Sr Principal - Targeting (TS/SCI with Poly Required)","Intelligence Operations and Analysis","","VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=49bb8c02-252f-47e5-af2f-eaec9db7bc3e","prime",""
"GCI","UltiPro","Cloud Engineer SME (TS/SCI with Poly Required)","IT Infrastructure and Operations","","Herndon, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=da8be307-c096-421b-baa0-a16585e83bbe","prime",""
"GCI","UltiPro","Systems Engineer SME (TS/SCI with Poly Required)","IT Infrastructure and Operations","","Herndon, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=30a763b8-fe1e-419d-9e0e-04d08765f1eb","prime",""
"GCI","UltiPro","Cyber Technical Analyst Advisor (TS/SCI with Poly Required)","Cyber Security","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=366a8940-0d68-4946-a955-03186ed1d7b0","prime",""
"GCI","UltiPro","Cyber Security Anlst Adv (TS/SCI with Poly Required)","Cyber Security","","McLean, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=145b341c-53e6-44fc-9ce7-cb889037b62f","prime",""
"GCI","UltiPro","AI/ML Data Engineer (TS/SCI with Poly Required)","Data Science and Data Engineering","","Chantilly, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=6ab973d1-2bb4-467d-85f4-38a6039cd202","prime",""
"GCI","UltiPro","Software Developer SME (Systems Software)  (TS/SCI with Poly Required)","Software Engineering","","Dulles, VA","US (CONUS)","Full-time","","","","","https://recruiting.ultipro.com/GCI1000GCI/JobBoard/09636f6c-2fa1-4a76-adb9-57dea469416b/OpportunityDetail?opportunityId=53edbcb5-9fbf-43b1-ae10-7c499a31c420","prime",""
